,a1t,b1t,a2t,b2t,a3t
0,0.0,57.36840327719703,37.08791306847125,38.8617194663391,6.0726249260109
1,6.0726249260109,55.50667609438895,44.62064198423071,29.895173872496017,16.170952934093677
2,16.170952934093677,51.82207027089529,49.67400476527718,20.99094275991194,15.047181361875587
3,15.047181361875587,52.28022407784551,50.17612404551421,19.927478390662618,15.047181361875587
4,15.047181361875587,52.28022407784551,50.17612404551421,19.927478390662618,15.047181361875587
5,15.047181361875587,52.28022407784551,50.17612404551421,19.927478390662618,15.047181361875587
6,15.047181361875587,52.28022407784551,50.17612404551421,19.927478390662618,16.856557622660553
7,16.856557622660553,51.53529231833736,49.35962622685714,21.63826292280463,0.0
