,a1m,b1m,a2m,b2m,a3m
0,0.0,51.32691973133215,43.39013112657773,16.88755455123164,7.580812224928459
1,7.580812224928459,48.1207680310503,49.70667901981804,7.254542605956258,19.938657379165317
2,19.938657379165317,41.530048943297274,53.93340673960045,-1.8906444228695527,18.588092427341095
3,18.588092427341095,42.368352047842485,54.0560478164741,-1.2189544646259367,18.588092427341095
4,18.588092427341095,42.368352047842485,53.828144195390784,0.09180081175947796,18.588092427341095
5,18.588092427341095,42.368352047842485,53.67450785298789,0.9735698597114367,18.588092427341095
6,18.588092427341095,42.368352047842485,53.56671485802695,1.59111292311007,20.75889583125748
7,20.75889583125748,41.00288809492108,52.688668487824174,4.262728317585573,0.0
